transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_name,merchant_category,location,ip_address,fraud_flag
TXN_special_169,CUST_special_169,2024-11-01,3814,Refund,Cisneros-Morales,Online Services,"Basschester, Tonga",10.200.11.88859,true
TXN_special_251,CUST_special_251,2025-02-18,5868,Refund,Allen Inc,Online Services,"Alexshire, Greece",10.200.11.19571,true
TXN_special_563,CUST_special_563,2025-01-06,9261,Refund,Flores Inc,Online Services,"East Kevinshire, Zambia",10.200.11.53952,true
TXN_special_435,CUST_special_435,2024-07-02,5839,Refund,Shepherd-Miller,Online Services,"Alvarezmouth, United States Virgin Islands",10.200.11.30525,true
TXN_special_86,CUST_special_86,2025-03-18,211,Refund,Baxter LLC,Online Services,"North Timothy, Czech Republic",10.200.11.69153,true
TXN_special_542,CUST_special_542,2024-05-28,5414,Refund,"Gallegos, Myers and Cook",Online Services,"Lake Linda, Sri Lanka",10.200.11.22775,true
TXN_special_2,CUST_special_2,2024-05-23,7031,Refund,"Bell, Peterson and Price",Online Services,"East Lisa, Mayotte",10.200.11.36371,true
TXN_special_131,CUST_special_131,2024-12-07,1132,Refund,"Barry, Taylor and Velazquez",Online Services,"Mackmouth, Vanuatu",10.200.11.84356,true
TXN_special_469,CUST_special_469,2024-07-07,6312,Refund,Kelley-Meza,Online Services,"Rodriguezburgh, Saint Martin",10.200.11.29021,true
TXN_special_324,CUST_special_324,2024-07-02,8999,Refund,"Porter, Wyatt and Evans",Online Services,"Samuelburgh, Argentina",10.200.11.88181,true
TXN_special_85,CUST_special_85,2024-05-30,5523,Refund,Williams-Henry,Online Services,"East Morganview, Tajikistan",10.200.11.73655,true
TXN_special_606,CUST_special_606,2025-05-15,1461,Refund,Huffman-Griffin,Online Services,"North Allison, Malawi",10.200.11.11911,true
TXN_special_292,CUST_special_292,2025-01-28,6026,Refund,"Pierce, Bell and Chavez",Online Services,"Annetteburgh, Kyrgyz Republic",10.200.11.78463,true
TXN_special_618,CUST_special_618,2025-02-03,3065,Refund,Brennan-Johnson,Online Services,"Marissatown, Gibraltar",10.200.11.74354,true
TXN_special_196,CUST_special_196,2024-06-25,5725,Refund,"Robinson, Fields and Williams",Online Services,"Chadbury, Fiji",10.200.11.54544,true
TXN_special_619,CUST_special_619,2025-02-16,8345,Refund,Banks Group,Online Services,"Jefferymouth, Philippines",10.200.11.82119,true
TXN_special_306,CUST_special_306,2025-01-30,1073,Refund,"King, Garrett and Maddox",Online Services,"Martinezview, Norway",10.200.11.97890,true
TXN_special_174,CUST_special_174,2024-06-05,3653,Refund,Lee-Hernandez,Online Services,"Orrland, Solomon Islands",10.200.11.92368,true
TXN_special_0,CUST_special_0,2025-04-30,4627,Refund,Bender PLC,Online Services,"North Rhondaborough, Swaziland",10.200.11.11849,true
TXN_special_255,CUST_special_255,2024-08-15,801,Refund,"Khan, Pena and Ruiz",Online Services,"Jamesburgh, Luxembourg",10.200.11.69404,true
TXN_special_100,CUST_special_100,2025-05-10,1545,Refund,Jackson-Adams,Online Services,"West Cynthiaside, Poland",10.200.11.90837,true
TXN_special_200,CUST_special_200,2025-04-27,6131,Refund,Harrington-Carey,Online Services,"Lake Angela, Guatemala",10.200.11.81309,true
TXN_special_591,CUST_special_591,2024-11-09,6376,Refund,"Edwards, Fisher and Bryant",Online Services,"New Steven, British Virgin Islands",10.200.11.74417,true
TXN_special_550,CUST_special_550,2025-04-28,6000,Refund,"Collins, Pena and King",Online Services,"East Dustinmouth, Malawi",10.200.11.40073,true
TXN_special_270,CUST_special_270,2024-06-23,7165,Refund,"Levy, Franco and Hoffman",Online Services,"Shawnaborough, Lithuania",10.200.11.11460,true
TXN_special_24,CUST_special_24,2024-08-05,2808,Refund,Mcclure-Gray,Online Services,"Lisaville, Nauru",10.200.11.64553,true
TXN_special_214,CUST_special_214,2025-03-26,4612,Refund,Reynolds-Hudson,Online Services,"Ellischester, Togo",10.200.11.63217,true
TXN_special_566,CUST_special_566,2024-09-23,9376,Refund,"Douglas, Morris and Cole",Online Services,"West Joshua, Turks and Caicos Islands",10.200.11.76263,true
TXN_special_95,CUST_special_95,2025-04-30,3940,Refund,Thompson-Finley,Online Services,"Jonesfurt, Comoros",10.200.11.91602,true
TXN_special_139,CUST_special_139,2025-01-12,6973,Refund,"Brown, Valdez and Lucas",Online Services,"North Derek, Italy",10.200.11.95509,true
TXN_special_514,CUST_special_514,2025-04-18,6200,Refund,Powers Inc,Online Services,"South Lorraine, Germany",10.200.11.68547,true
TXN_special_458,CUST_special_458,2024-08-09,5598,Refund,Warner-Phillips,Online Services,"New Sherryside, United Kingdom",10.200.11.85103,true
TXN_special_386,CUST_special_386,2024-12-31,7716,Refund,Macdonald-Garrett,Online Services,"Mcdonaldton, Netherlands Antilles",10.200.11.63228,true
TXN_special_390,CUST_special_390,2024-06-22,9436,Refund,Dillon PLC,Online Services,"Jefferyfort, Venezuela",10.200.11.25587,true
TXN_special_400,CUST_special_400,2024-12-13,4169,Refund,Smith-Ferguson,Online Services,"Port John, Dominican Republic",10.200.11.77548,true
TXN_special_364,CUST_special_364,2024-08-20,4989,Refund,"Wright, Garcia and Deleon",Online Services,"Alexanderville, Trinidad and Tobago",10.200.11.41428,true
TXN_special_490,CUST_special_490,2024-09-15,7158,Refund,Dixon Inc,Online Services,"Port Kathleenport, Antigua and Barbuda",10.200.11.32854,true
TXN_special_143,CUST_special_143,2024-11-25,6105,Refund,Long Inc,Online Services,"West Carriefurt, Jersey",10.200.11.83506,true
TXN_special_3,CUST_special_3,2025-02-06,5285,Refund,Bennett Ltd,Online Services,"Acevedohaven, Nigeria",10.200.11.35056,true
TXN_special_171,CUST_special_171,2025-02-15,1699,Refund,"Leonard, Rogers and Shaw",Online Services,"Lewisfurt, Switzerland",10.200.11.62793,true
TXN_special_472,CUST_special_472,2025-05-08,8475,Refund,Hays Inc,Online Services,"Walkertown, New Zealand",10.200.11.11305,true
TXN_special_46,CUST_special_46,2025-01-31,3894,Refund,Scott-Stevens,Online Services,"East Aprilberg, Puerto Rico",10.200.11.96717,true
TXN_special_450,CUST_special_450,2025-04-10,6912,Refund,Peterson-Ramsey,Online Services,"East Karen, Palestinian Territory",10.200.11.29192,true
TXN_special_291,CUST_special_291,2025-03-05,1784,Refund,Leonard PLC,Online Services,"South Bradley, Kazakhstan",10.200.11.71786,true
TXN_special_530,CUST_special_530,2024-11-25,921,Refund,Rodriguez-Warner,Online Services,"Stephaniemouth, Cocos (Keeling) Islands",10.200.11.31360,true
TXN_special_348,CUST_special_348,2025-05-07,8396,Refund,"Mcmahon, Rush and Bailey",Online Services,"Josephville, Bahamas",10.200.11.16952,true
TXN_special_635,CUST_special_635,2024-09-24,6868,Refund,"Knapp, Miller and Reyes",Online Services,"Santiagobury, Botswana",10.200.11.63051,true
TXN_special_79,CUST_special_79,2024-10-18,2402,Refund,Miller Inc,Online Services,"Wagnerchester, Brunei Darussalam",10.200.11.77277,true
TXN_special_401,CUST_special_401,2024-07-22,7586,Refund,Russell Ltd,Online Services,"Heathermouth, Czech Republic",10.200.11.14309,true
TXN_special_68,CUST_special_68,2024-10-27,3535,Refund,Olson-Mitchell,Online Services,"Samanthashire, Belize",10.200.11.96505,true
TXN_special_273,CUST_special_273,2025-01-30,3158,Refund,"Richardson, Jones and Lewis",Online Services,"Brooksshire, Sudan",10.200.11.39794,true
TXN_special_283,CUST_special_283,2025-02-14,4140,Refund,"Cabrera, Compton and Robertson",Online Services,"Riosmouth, Monaco",10.200.11.15911,true
TXN_special_623,CUST_special_623,2025-02-27,8945,Refund,Lynch Group,Online Services,"North Kristinaville, Samoa",10.200.11.18484,true
TXN_special_165,CUST_special_165,2024-10-03,4290,Refund,"Pena, Cohen and Scott",Online Services,"Lake Gregoryberg, Liberia",10.200.11.40445,true
TXN_special_345,CUST_special_345,2025-04-14,5943,Refund,"Martin, Davis and Huynh",Online Services,"East Lonnietown, Seychelles",10.200.11.28324,true
TXN_special_335,CUST_special_335,2025-05-07,2389,Refund,Kaiser Ltd,Online Services,"Lake Ricky, Sweden",10.200.11.64721,true
TXN_special_295,CUST_special_295,2025-04-09,7257,Refund,"Proctor, Brewer and Adams",Online Services,"New Daniel, Comoros",10.200.11.68553,true
TXN_special_20,CUST_special_20,2024-11-29,4656,Refund,Armstrong PLC,Online Services,"Port Eric, Lesotho",10.200.11.11557,true
TXN_special_66,CUST_special_66,2024-12-21,2051,Refund,Barrera PLC,Online Services,"East Mindyfurt, Azerbaijan",10.200.11.31964,true
TXN_special_539,CUST_special_539,2024-09-25,3220,Refund,"Barry, Taylor and Velazquez",Online Services,"Port Joseph, Mauritius",10.200.11.13252,true
TXN_special_625,CUST_special_625,2024-11-29,2948,Refund,"Lewis, Bridges and Reynolds",Online Services,"Mooneychester, Cote d'Ivoire",10.200.11.76044,true
TXN_special_531,CUST_special_531,2025-02-17,2454,Refund,Franco-Stuart,Online Services,"South Shellyside, Uzbekistan",10.200.11.77736,true
TXN_special_602,CUST_special_602,2024-05-31,8790,Refund,Johnson-Carlson,Online Services,"Josephville, Romania",10.200.11.81630,true
TXN_special_626,CUST_special_626,2024-09-26,4797,Refund,Watkins Ltd,Online Services,"Bennettside, Burkina Faso",10.200.11.54249,true
TXN_special_558,CUST_special_558,2024-08-22,1522,Refund,Crane Group,Online Services,"North Jason, Congo",10.200.11.31600,true
TXN_special_442,CUST_special_442,2024-08-04,5961,Refund,Huff Inc,Online Services,"Ramirezmouth, Austria",10.200.11.65982,true
TXN_special_278,CUST_special_278,2024-11-19,2320,Refund,Griffith-Stafford,Online Services,"North Annaville, Solomon Islands",10.200.11.85648,true
TXN_special_451,CUST_special_451,2024-06-26,4300,Refund,Pacheco-Gomez,Online Services,"Jessicaside, United States Virgin Islands",10.200.11.66713,true
TXN_special_409,CUST_special_409,2024-05-28,2337,Refund,"Lyons, Garcia and Miller",Online Services,"Christinaland, Tokelau",10.200.11.97345,true
TXN_special_14,CUST_special_14,2024-11-23,6747,Refund,"Bennett, Williams and Klein",Online Services,"Websterton, Vanuatu",10.200.11.74080,true
TXN_special_521,CUST_special_521,2024-09-02,9164,Refund,Ray PLC,Online Services,"Michelleton, Sudan",10.200.11.20719,true
TXN_special_593,CUST_special_593,2025-02-08,7302,Refund,"Arnold, Avila and Wilson",Online Services,"Sawyershire, Nigeria",10.200.11.97835,true
TXN_special_410,CUST_special_410,2024-06-26,4991,Refund,Lynch Group,Online Services,"Tylerland, Jersey",10.200.11.63399,true
TXN_special_211,CUST_special_211,2024-09-25,1127,Refund,Nelson-Wells,Online Services,"North Jose, Afghanistan",10.200.11.92777,true
TXN_special_293,CUST_special_293,2025-04-22,4243,Refund,"Lowe, Morgan and Vega",Online Services,"West Samuelview, Afghanistan",10.200.11.89063,true
TXN_special_70,CUST_special_70,2025-05-09,8079,Refund,Hernandez Ltd,Online Services,"Port Charles, Singapore",10.200.11.51229,true
TXN_special_576,CUST_special_576,2024-09-16,7744,Refund,Maldonado-Mosley,Online Services,"Scottfort, Afghanistan",10.200.11.35533,true
TXN_special_350,CUST_special_350,2024-09-30,4982,Refund,"Torres, Brown and Williams",Online Services,"South Christopher, Ecuador",10.200.11.23525,true
TXN_special_582,CUST_special_582,2024-12-24,7355,Refund,Swanson-Anderson,Online Services,"East Carolbury, Turks and Caicos Islands",10.200.11.93295,true
TXN_special_81,CUST_special_81,2024-09-27,2161,Refund,"Carrillo, Vaughn and Fowler",Online Services,"Jacobton, Christmas Island",10.200.11.79377,true
TXN_special_213,CUST_special_213,2024-12-27,8602,Refund,Sutton-Jensen,Online Services,"East Matthew, Pitcairn Islands",10.200.11.56937,true
TXN_special_88,CUST_special_88,2024-07-07,5524,Refund,"Wells, Morales and Gallagher",Online Services,"New Donald, Latvia",10.200.11.19571,true
TXN_special_178,CUST_special_178,2025-03-23,971,Refund,"Fisher, Wong and Jimenez",Online Services,"Pattersontown, Christmas Island",10.200.11.34747,true
TXN_special_412,CUST_special_412,2024-12-11,8022,Refund,"Rodriguez, Johnson and Le",Online Services,"Klineport, Brunei Darussalam",10.200.11.98519,true
TXN_special_96,CUST_special_96,2024-06-19,732,Refund,Saunders-Garrison,Online Services,"Mooreton, San Marino",10.200.11.50813,true
TXN_special_449,CUST_special_449,2025-01-02,6559,Refund,"Sanford, Harmon and Patrick",Online Services,"New Raymond, Botswana",10.200.11.29236,true
TXN_special_102,CUST_special_102,2024-10-27,5453,Refund,"Smith, Martinez and Burton",Online Services,"Goodmanside, Russian Federation",10.200.11.58943,true
TXN_special_595,CUST_special_595,2025-04-06,9825,Refund,"Hernandez, Rivera and White",Online Services,"Port Jessicaview, French Polynesia",10.200.11.25508,true
TXN_special_28,CUST_special_28,2024-09-16,1264,Refund,Rich-Henderson,Online Services,"Johnmouth, Palau",10.200.11.83339,true
TXN_special_340,CUST_special_340,2025-04-05,7353,Refund,"Gardner, Gaines and Archer",Online Services,"South Shannon, Denmark",10.200.11.86303,true
TXN_special_145,CUST_special_145,2024-06-05,283,Refund,"Haas, Thomas and Martin",Online Services,"Simpsonburgh, British Indian Ocean Territory (Chagos Archipelago)",10.200.11.77363,true
TXN_special_382,CUST_special_382,2024-10-04,4202,Refund,Schneider-Matthews,Online Services,"East Thomas, Rwanda",10.200.11.15783,true
TXN_special_225,CUST_special_225,2024-09-24,6415,Refund,Roberts-Montes,Online Services,"West Jacqueline, Georgia",10.200.11.49715,true
TXN_special_552,CUST_special_552,2025-02-01,6536,Refund,"Moss, Schaefer and Simmons",Online Services,"New Carla, Norfolk Island",10.200.11.38630,true
TXN_special_181,CUST_special_181,2024-11-06,84,Refund,Elliott-Swanson,Online Services,"Kellyfurt, Italy",10.200.11.80481,true
TXN_special_361,CUST_special_361,2025-04-09,1286,Refund,Jones-Hill,Online Services,"Kramerstad, Guam",10.200.11.54511,true
TXN_special_222,CUST_special_222,2024-07-26,974,Refund,Moore-Hall,Online Services,"East Kimberly, Myanmar",10.200.11.56728,true
TXN_special_106,CUST_special_106,2024-10-05,3733,Refund,Hicks Group,Online Services,"Lake Jacqueline, South Georgia and the South Sandwich Islands",10.200.11.47652,true
TXN_special_112,CUST_special_112,2025-01-28,4358,Refund,Moore-Cummings,Online Services,"South Tammyfurt, Congo",10.200.11.90743,true
TXN_special_314,CUST_special_314,2024-08-06,3624,Refund,Dorsey Ltd,Online Services,"East Kaitlynshire, France",10.200.11.56951,true
TXN_special_541,CUST_special_541,2024-11-02,8670,Refund,"Ruiz, Guerrero and Evans",Online Services,"Karenmouth, Djibouti",10.200.11.16977,true
TXN_special_568,CUST_special_568,2024-06-19,6415,Refund,Hopkins-Freeman,Online Services,"Staceytown, Rwanda",10.200.11.47645,true
TXN_special_589,CUST_special_589,2025-04-04,5682,Refund,"Wilson, Collins and David",Online Services,"Port Lindachester, Guam",10.200.11.47551,true
TXN_special_554,CUST_special_554,2025-03-09,5767,Refund,"Simon, Martin and Franklin",Online Services,"Ballardland, Saint Barthelemy",10.200.11.76322,true
TXN_special_167,CUST_special_167,2024-12-17,1166,Refund,Watts and Sons,Online Services,"Janetview, Heard Island and McDonald Islands",10.200.11.50457,true
TXN_special_267,CUST_special_267,2025-02-17,8401,Refund,Lee and Sons,Online Services,"East Rebeccaberg, Uganda",10.200.11.62616,true
TXN_special_478,CUST_special_478,2024-11-05,426,Refund,"Gilbert, Lewis and Smith",Online Services,"South John, Comoros",10.200.11.60251,true
TXN_special_453,CUST_special_453,2024-09-02,9797,Refund,"Bailey, Johnson and Diaz",Online Services,"Maryborough, Korea",10.200.11.29613,true
TXN_special_160,CUST_special_160,2024-06-01,7570,Refund,"Conner, Li and Santiago",Online Services,"South Markborough, Saint Martin",10.200.11.66627,true
TXN_special_161,CUST_special_161,2025-02-15,6915,Refund,Figueroa and Sons,Online Services,"Lake Matthewville, Tokelau",10.200.11.61391,true
TXN_special_320,CUST_special_320,2024-06-24,847,Refund,"Bishop, Walker and White",Online Services,"Ravenview, Cyprus",10.200.11.12972,true
TXN_special_40,CUST_special_40,2024-07-02,7816,Refund,Bradley-Jones,Online Services,"Katiefort, Bosnia and Herzegovina",10.200.11.79580,true
TXN_special_15,CUST_special_15,2024-08-22,2069,Refund,Reynolds Inc,Online Services,"New Rachel, Israel",10.200.11.61304,true
TXN_special_188,CUST_special_188,2024-07-06,2289,Refund,Crane-Clark,Online Services,"Robertton, Panama",10.200.11.52607,true
TXN_special_150,CUST_special_150,2024-07-08,1211,Refund,Chavez LLC,Online Services,"Jermaineside, Zambia",10.200.11.61453,true
TXN_special_636,CUST_special_636,2024-10-24,6584,Refund,Hamilton Group,Online Services,"Port Rogershire, Algeria",10.200.11.42438,true
TXN_special_457,CUST_special_457,2024-12-23,2813,Refund,"Gordon, Maxwell and Garcia",Online Services,"New Cynthia, British Indian Ocean Territory (Chagos Archipelago)",10.200.11.21633,true
TXN_special_492,CUST_special_492,2025-05-12,1255,Refund,"Goodman, Gomez and Hanson",Online Services,"Littleport, Yemen",10.200.11.13793,true
TXN_special_230,CUST_special_230,2024-10-27,5130,Refund,Simmons PLC,Online Services,"North Kevin, United States of America",10.200.11.48023,true
TXN_special_233,CUST_special_233,2024-12-25,5129,Refund,Stewart Group,Online Services,"East Bobby, Western Sahara",10.200.11.41751,true
TXN_special_627,CUST_special_627,2024-07-19,2713,Refund,"Johnson, Estrada and Good",Online Services,"North Jason, Timor-Leste",10.200.11.97096,true
TXN_special_575,CUST_special_575,2024-08-02,390,Refund,Livingston-Johnson,Online Services,"East Darleneport, Norway",10.200.10.88999,true
TXN_special_347,CUST_special_347,2024-09-01,4856,Refund,Nelson-Horn,Online Services,"Johnsonborough, Hong Kong",10.200.10.41785,true
TXN_special_92,CUST_special_92,2024-06-22,8318,Refund,Green and Sons,Online Services,"New Davidville, Thailand",10.200.10.43977,true
TXN_special_317,CUST_special_317,2024-09-19,2436,Refund,Valenzuela-Greene,Online Services,"East Johnfort, Djibouti",10.200.10.91435,true
TXN_special_35,CUST_special_35,2025-05-11,8502,Refund,Wallace Ltd,Online Services,"Fitzgeraldview, Barbados",10.200.10.85714,true
TXN_special_156,CUST_special_156,2025-01-29,5569,Refund,Moody-Taylor,Online Services,"New Sarah, South Georgia and the South Sandwich Islands",10.200.10.82948,true
TXN_special_580,CUST_special_580,2025-03-07,7201,Refund,Gordon PLC,Online Services,"New Eric, American Samoa",10.200.10.77293,true
TXN_special_254,CUST_special_254,2024-06-23,580,Refund,Fitzpatrick Ltd,Online Services,"Tuckerfort, Spain",10.200.10.80068,true
TXN_special_608,CUST_special_608,2024-08-31,8600,Refund,Hughes-Mccullough,Online Services,"South Bradley, Kazakhstan",10.200.10.94595,true
